Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	
0	 -0.781	 0	 -0.99	 -0.773927	 -8.43411e-005	 -0.973531	 -0.766743	 -0.000211662	 -0.95711	 -0.759579	 -0.000413995	 -0.940682	 -0.752485	 -0.000535713	 -0.924222	 -0.745371	 -0.000544385	 -0.907771	 1.75822	 1.7582	 1.75817	 1.75815	 1.75815	 
0.01	 -0.781	 0	 -0.99	 -0.773843	 -7.60417e-005	 -0.973561	 -0.766726	 -0.000241128	 -0.957105	 -0.75963	 -0.000397668	 -0.94064	 -0.752492	 -0.0004904	 -0.924193	 -0.745326	 -0.000584387	 -0.907758	 1.75909	 1.75908	 1.75909	 1.75909	 1.75906	 
0.02	 -0.781	 0	 -0.99	 -0.773781	 -0.000133858	 -0.973588	 -0.766733	 -0.000257502	 -0.957101	 -0.759669	 -0.000344524	 -0.940622	 -0.752488	 -0.000462467	 -0.924194	 -0.745314	 -0.000635558	 -0.907762	 1.7592	 1.75915	 1.75909	 1.75911	 1.75926	 
0.03	 -0.781	 0	 -0.99	 -0.773845	 -0.000205041	 -0.973557	 -0.766707	 -0.000240763	 -0.957105	 -0.759627	 -0.000302915	 -0.940628	 -0.752495	 -0.000483248	 -0.924175	 -0.745277	 -0.000644623	 -0.907759	 1.75969	 1.75969	 1.7597	 1.75969	 1.75972	 
0.04	 -0.781	 0	 -0.99	 -0.773899	 -0.000148958	 -0.973531	 -0.766746	 -0.000259707	 -0.957084	 -0.759584	 -0.000327218	 -0.940641	 -0.752459	 -0.000450296	 -0.924183	 -0.745347	 -0.000638714	 -0.90772	 1.75996	 1.75993	 1.75991	 1.75986	 1.75986	 
0.05	 -0.781	 0	 -0.99	 -0.773896	 -9.11275e-005	 -0.973532	 -0.766739	 -0.000251528	 -0.957088	 -0.75951	 -0.000392755	 -0.940676	 -0.752378	 -0.000487253	 -0.924221	 -0.745362	 -0.00060032	 -0.907717	 1.75989	 1.75986	 1.75984	 1.7598	 1.7598	 
0.06	 -0.781	 0	 -0.99	 -0.773915	 -8.09141e-005	 -0.973526	 -0.766706	 -0.000207986	 -0.957107	 -0.759529	 -0.000414958	 -0.940675	 -0.752443	 -0.000536885	 -0.924202	 -0.745334	 -0.000538214	 -0.90774	 1.75957	 1.75955	 1.75951	 1.75948	 1.75947	 
0.07	 -0.781	 0	 -0.99	 -0.773838	 -6.50579e-005	 -0.973563	 -0.76671	 -0.000239081	 -0.957113	 -0.759598	 -0.000403285	 -0.940655	 -0.752455	 -0.000486252	 -0.924211	 -0.745293	 -0.00056891	 -0.907775	 1.75908	 1.75905	 1.75902	 1.75898	 1.75895	 
0.08	 -0.781	 0	 -0.99	 -0.773776	 -0.000127189	 -0.973595	 -0.766725	 -0.000252807	 -0.957114	 -0.759651	 -0.000344868	 -0.940644	 -0.752452	 -0.000458565	 -0.924228	 -0.745263	 -0.000621597	 -0.907808	 1.75855	 1.75851	 1.75849	 1.75845	 1.75841	 
0.09	 -0.781	 0	 -0.99	 -0.773834	 -0.000204644	 -0.973574	 -0.766697	 -0.000231992	 -0.957134	 -0.759627	 -0.000289102	 -0.940666	 -0.752491	 -0.000472139	 -0.924228	 -0.745256	 -0.000634354	 -0.907832	 1.75796	 1.75793	 1.75791	 1.75786	 1.75787	 
0.1	 -0.781	 0	 -0.99	 -0.773879	 -0.000155425	 -0.973559	 -0.766725	 -0.000262166	 -0.957131	 -0.759568	 -0.000319047	 -0.940705	 -0.752439	 -0.000444749	 -0.924267	 -0.745322	 -0.000647601	 -0.907825	 1.75732	 1.7573	 1.75729	 1.75724	 1.75725	 
0.11	 -0.781	 0	 -0.99	 -0.773916	 -9.35514e-005	 -0.973547	 -0.766771	 -0.000245457	 -0.95712	 -0.759543	 -0.000377244	 -0.94073	 -0.752408	 -0.00047427	 -0.924299	 -0.745388	 -0.000595551	 -0.907819	 1.75669	 1.75667	 1.75665	 1.75663	 1.75662	 
0.12	 -0.781	 0	 -0.99	 -0.773933	 -8.06455e-005	 -0.973544	 -0.766716	 -0.000208397	 -0.957155	 -0.759527	 -0.000419685	 -0.940754	 -0.752442	 -0.000542251	 -0.924307	 -0.745338	 -0.000537591	 -0.907868	 1.75596	 1.75593	 1.7559	 1.75587	 1.75587	 
0.13	 -0.781	 0	 -0.99	 -0.773855	 -5.36906e-005	 -0.973585	 -0.766734	 -0.000236132	 -0.957161	 -0.759623	 -0.000410257	 -0.940733	 -0.752487	 -0.000487815	 -0.924315	 -0.745338	 -0.000563004	 -0.907904	 1.75496	 1.75493	 1.75489	 1.75485	 1.75481	 
0.14	 -0.781	 0	 -0.99	 -0.773779	 -0.00012287	 -0.973628	 -0.76674	 -0.000254465	 -0.957178	 -0.759676	 -0.000354708	 -0.940739	 -0.752482	 -0.000467367	 -0.924356	 -0.745299	 -0.000624239	 -0.907969	 1.75363	 1.7536	 1.75356	 1.75351	 1.75347	 
0.15	 -0.781	 0	 -0.99	 -0.773842	 -0.000212269	 -0.973615	 -0.766722	 -0.000237475	 -0.957212	 -0.759674	 -0.000292998	 -0.940779	 -0.752546	 -0.000479415	 -0.924381	 -0.74531	 -0.000642698	 -0.908031	 1.75181	 1.75177	 1.75173	 1.75166	 1.75168	 
0.16	 -0.781	 0	 -0.99	 -0.773892	 -0.000163302	 -0.97361	 -0.766762	 -0.000266606	 -0.957229	 -0.759629	 -0.00031502	 -0.94085	 -0.752516	 -0.000444125	 -0.924463	 -0.745409	 -0.00066045	 -0.908074	 1.74937	 1.74934	 1.74931	 1.74924	 1.74925	 
0.17	 -0.781	 0	 -0.99	 -0.773929	 -9.75622e-005	 -0.973615	 -0.766799	 -0.00024921	 -0.957255	 -0.759592	 -0.00037755	 -0.94093	 -0.752487	 -0.000477789	 -0.92456	 -0.745505	 -0.000606601	 -0.908137	 1.74643	 1.7464	 1.74637	 1.74633	 1.74632	 
0.18	 -0.781	 0	 -0.99	 -0.773967	 -7.85037e-005	 -0.973622	 -0.766769	 -0.000206516	 -0.957316	 -0.7596	 -0.000423273	 -0.940999	 -0.752548	 -0.00054695	 -0.924631	 -0.745483	 -0.000535591	 -0.908267	 1.74307	 1.74305	 1.743	 1.74296	 1.74295	 
0.19	 -0.781	 0	 -0.99	 -0.773907	 -4.73669e-005	 -0.973674	 -0.766825	 -0.000232514	 -0.957344	 -0.759743	 -0.000412513	 -0.941015	 -0.752635	 -0.000486144	 -0.924696	 -0.745513	 -0.000553507	 -0.908384	 1.73945	 1.73941	 1.73938	 1.73933	 1.73929	 
0.2	 -0.781	 0	 -0.99	 -0.773816	 -0.00012032	 -0.97374	 -0.766824	 -0.000256609	 -0.957397	 -0.759801	 -0.000355404	 -0.941066	 -0.752637	 -0.000464224	 -0.924798	 -0.745487	 -0.000623474	 -0.908525	 1.73586	 1.73583	 1.73581	 1.73577	 1.73573	 
0.21	 -0.781	 0	 -0.99	 -0.773881	 -0.000215507	 -0.973737	 -0.76681	 -0.000232222	 -0.957451	 -0.759814	 -0.000282208	 -0.941133	 -0.752733	 -0.000473731	 -0.924854	 -0.745536	 -0.000642113	 -0.908624	 1.73248	 1.73245	 1.73245	 1.73239	 1.73242	 
0.22	 -0.781	 0	 -0.99	 -0.773941	 -0.00016626	 -0.973732	 -0.766847	 -0.000261799	 -0.957479	 -0.759759	 -0.000307859	 -0.941223	 -0.752701	 -0.000440574	 -0.924955	 -0.745642	 -0.00065622	 -0.908688	 1.72938	 1.72936	 1.72936	 1.72932	 1.72935	 
0.23	 -0.781	 0	 -0.99	 -0.773983	 -8.90964e-005	 -0.973733	 -0.766901	 -0.00025259	 -0.957494	 -0.759727	 -0.000382844	 -0.941296	 -0.75266	 -0.000473458	 -0.925051	 -0.745733	 -0.000601339	 -0.908745	 1.72667	 1.72665	 1.72666	 1.72664	 1.72665	 
0.24	 -0.781	 0	 -0.99	 -0.774025	 -6.96569e-005	 -0.973732	 -0.766887	 -0.000197685	 -0.957536	 -0.759766	 -0.000420187	 -0.941333	 -0.752753	 -0.000539361	 -0.925082	 -0.745731	 -0.000515838	 -0.908835	 1.72421	 1.72419	 1.72417	 1.72416	 1.72417	 
0.25	 -0.781	 0	 -0.99	 -0.773934	 -5.4456e-005	 -0.973789	 -0.766883	 -0.000231109	 -0.957572	 -0.759857	 -0.000413471	 -0.941345	 -0.7528	 -0.000493567	 -0.92513	 -0.745707	 -0.000552393	 -0.908932	 1.72179	 1.72177	 1.72175	 1.72172	 1.72168	 
0.26	 -0.781	 0	 -0.99	 -0.773846	 -0.000121519	 -0.973845	 -0.766911	 -0.000258589	 -0.957595	 -0.759945	 -0.000339624	 -0.941359	 -0.752823	 -0.000444693	 -0.92519	 -0.745717	 -0.000626481	 -0.909016	 1.71939	 1.71936	 1.71932	 1.71929	 1.71924	 
0.27	 -0.781	 0	 -0.99	 -0.773918	 -0.000224831	 -0.973833	 -0.766889	 -0.000235124	 -0.957642	 -0.759925	 -0.000274743	 -0.941423	 -0.752883	 -0.000468433	 -0.925239	 -0.745742	 -0.000645656	 -0.909098	 1.7168	 1.71676	 1.71674	 1.71667	 1.71668	 
0.28	 -0.781	 0	 -0.99	 -0.774013	 -0.000166565	 -0.973811	 -0.76694	 -0.000251055	 -0.95766	 -0.759882	 -0.000304885	 -0.941501	 -0.752883	 -0.000441354	 -0.925319	 -0.745868	 -0.000635082	 -0.909143	 1.71397	 1.71393	 1.71393	 1.71385	 1.71386	 
0.29	 -0.781	 0	 -0.99	 -0.774036	 -6.32053e-005	 -0.973822	 -0.766997	 -0.000248963	 -0.957677	 -0.759852	 -0.000390862	 -0.941579	 -0.752826	 -0.000462533	 -0.925428	 -0.745955	 -0.000580102	 -0.909211	 1.71103	 1.711	 1.71099	 1.71095	 1.71097	 
0.3	 -0.781	 0	 -0.99	 -0.774052	 -5.6604e-005	 -0.973837	 -0.766978	 -0.000191262	 -0.95773	 -0.759909	 -0.000420585	 -0.941621	 -0.75293	 -0.000530397	 -0.925472	 -0.745955	 -0.000495965	 -0.909321	 1.70793	 1.70791	 1.70788	 1.70785	 1.70787	 
0.31	 -0.781	 0	 -0.99	 -0.773974	 -7.1516e-005	 -0.973894	 -0.766972	 -0.000217902	 -0.957778	 -0.760026	 -0.000389733	 -0.941638	 -0.753021	 -0.000486331	 -0.925523	 -0.74593	 -0.000540043	 -0.909446	 1.70474	 1.70472	 1.7047	 1.70466	 1.70463	 
0.32	 -0.781	 0	 -0.99	 -0.773889	 -0.000132156	 -0.973954	 -0.767014	 -0.000263526	 -0.957806	 -0.760112	 -0.000312029	 -0.941669	 -0.753038	 -0.000414529	 -0.925608	 -0.745973	 -0.00063363	 -0.909543	 1.70158	 1.70156	 1.70152	 1.70149	 1.70145	 
0.33	 -0.781	 0	 -0.99	 -0.773971	 -0.000226311	 -0.973942	 -0.766994	 -0.000238575	 -0.957861	 -0.760054	 -0.000265714	 -0.941764	 -0.753059	 -0.000453647	 -0.925692	 -0.746011	 -0.000646536	 -0.909643	 1.69834	 1.6983	 1.69828	 1.6982	 1.6982	 
0.34	 -0.781	 0	 -0.99	 -0.774106	 -0.000158396	 -0.973907	 -0.767047	 -0.000231581	 -0.957885	 -0.760017	 -0.000312776	 -0.94185	 -0.753097	 -0.000456819	 -0.925769	 -0.746152	 -0.000602888	 -0.909699	 1.69505	 1.69501	 1.695	 1.69492	 1.6949	 
0.35	 -0.781	 0	 -0.99	 -0.774092	 -3.17791e-005	 -0.973936	 -0.767097	 -0.000250104	 -0.957911	 -0.760001	 -0.000420156	 -0.94193	 -0.753033	 -0.000470166	 -0.925892	 -0.746223	 -0.000562532	 -0.909787	 1.69175	 1.69172	 1.69171	 1.69165	 1.69169	 
0.36	 -0.781	 0	 -0.99	 -0.774069	 -4.51482e-005	 -0.97397	 -0.767099	 -0.000199249	 -0.957958	 -0.760112	 -0.000427722	 -0.941954	 -0.75316	 -0.000523863	 -0.925934	 -0.746229	 -0.000502297	 -0.909905	 1.68833	 1.6883	 1.68829	 1.68824	 1.68828	 
0.37	 -0.781	 0	 -0.99	 -0.774009	 -0.000116225	 -0.974021	 -0.767066	 -0.000213951	 -0.958022	 -0.760218	 -0.000361233	 -0.941982	 -0.753272	 -0.000493696	 -0.925984	 -0.746183	 -0.000557901	 -0.910049	 1.68487	 1.68485	 1.68484	 1.68482	 1.68482	 
0.38	 -0.781	 0	 -0.99	 -0.773951	 -0.000162331	 -0.974072	 -0.767114	 -0.000279078	 -0.958052	 -0.760264	 -0.000293002	 -0.942037	 -0.753253	 -0.000406695	 -0.926092	 -0.746238	 -0.000670803	 -0.910151	 1.68141	 1.6814	 1.68136	 1.68135	 1.68134	 
0.39	 -0.781	 0	 -0.99	 -0.774062	 -0.000203826	 -0.97405	 -0.767157	 -0.000245307	 -0.958084	 -0.760225	 -0.00026896	 -0.94213	 -0.753282	 -0.000433874	 -0.926182	 -0.746365	 -0.000647615	 -0.910223	 1.67785	 1.67782	 1.6778	 1.67774	 1.67771	 
0.4	 -0.781	 0	 -0.99	 -0.774197	 -0.000136139	 -0.974016	 -0.767155	 -0.000210845	 -0.958135	 -0.760151	 -0.000347208	 -0.942239	 -0.753315	 -0.000494536	 -0.926269	 -0.746456	 -0.000560297	 -0.91031	 1.67435	 1.67431	 1.67427	 1.67423	 1.67418	 
0.41	 -0.781	 0	 -0.99	 -0.774157	 -7.06076e-007	 -0.974057	 -0.767215	 -0.000231445	 -0.958159	 -0.760208	 -0.000435706	 -0.942289	 -0.753314	 -0.000471956	 -0.92637	 -0.746523	 -0.000518109	 -0.910405	 1.67086	 1.67083	 1.67081	 1.67073	 1.67076	 
0.42	 -0.781	 0	 -0.99	 -0.774055	 -4.16708e-005	 -0.974126	 -0.767212	 -0.000218756	 -0.958209	 -0.760326	 -0.000412381	 -0.942311	 -0.753382	 -0.000487259	 -0.926438	 -0.746485	 -0.000521564	 -0.910544	 1.66742	 1.66738	 1.66739	 1.66731	 1.66733	 
0.43	 -0.781	 0	 -0.99	 -0.774045	 -0.000177181	 -0.974155	 -0.767181	 -0.000209757	 -0.958269	 -0.76043	 -0.000303083	 -0.942335	 -0.753535	 -0.000477058	 -0.926464	 -0.746471	 -0.000580783	 -0.910667	 1.66418	 1.66415	 1.66416	 1.66412	 1.66417	 
0.44	 -0.781	 0	 -0.99	 -0.774057	 -0.000196777	 -0.974172	 -0.767217	 -0.000272655	 -0.958298	 -0.760405	 -0.000266302	 -0.942413	 -0.753501	 -0.00040688	 -0.926567	 -0.746551	 -0.000682576	 -0.910744	 1.66106	 1.66104	 1.66104	 1.66101	 1.66106	 
0.45	 -0.781	 0	 -0.99	 -0.774151	 -0.000147532	 -0.974152	 -0.767287	 -0.000265167	 -0.95831	 -0.760334	 -0.000318853	 -0.942507	 -0.753452	 -0.000435204	 -0.926674	 -0.746704	 -0.000646457	 -0.910784	 1.65808	 1.65806	 1.65806	 1.65804	 1.65804	 
0.46	 -0.781	 0	 -0.99	 -0.774267	 -9.05067e-005	 -0.974122	 -0.767287	 -0.000201504	 -0.958351	 -0.760311	 -0.000412618	 -0.942579	 -0.753518	 -0.000545989	 -0.926727	 -0.746742	 -0.00053231	 -0.910868	 1.65531	 1.6553	 1.65526	 1.65525	 1.65522	 
0.47	 -0.781	 0	 -0.99	 -0.774193	 -2.10041e-005	 -0.974173	 -0.7673	 -0.000225057	 -0.958384	 -0.760419	 -0.000460766	 -0.942591	 -0.753583	 -0.000529783	 -0.926778	 -0.746727	 -0.000533739	 -0.910972	 1.65256	 1.65252	 1.65251	 1.65244	 1.65242	 
0.48	 -0.781	 0	 -0.99	 -0.774036	 -8.12283e-005	 -0.974261	 -0.767311	 -0.000268908	 -0.958419	 -0.760543	 -0.000393099	 -0.942594	 -0.753609	 -0.000472717	 -0.926842	 -0.746706	 -0.000627284	 -0.911078	 1.64991	 1.64988	 1.64984	 1.64979	 1.64973	 
0.49	 -0.781	 0	 -0.99	 -0.77408	 -0.000235867	 -0.974261	 -0.767297	 -0.000245624	 -0.958462	 -0.760578	 -0.000278951	 -0.942635	 -0.753717	 -0.000480205	 -0.926871	 -0.746748	 -0.000676216	 -0.911154	 1.6473	 1.64727	 1.64726	 1.64717	 1.6472	 
0.5	 -0.781	 0	 -0.99	 -0.774203	 -0.000222682	 -0.974227	 -0.767309	 -0.000264525	 -0.958494	 -0.760474	 -0.000299728	 -0.942736	 -0.753689	 -0.000480208	 -0.926958	 -0.746834	 -0.000693639	 -0.911211	 1.64465	 1.6446	 1.64461	 1.64452	 1.64455	 
0.51	 -0.781	 0	 -0.99	 -0.774259	 -6.76451e-005	 -0.97422	 -0.767409	 -0.000276264	 -0.958489	 -0.760447	 -0.000413061	 -0.942806	 -0.753634	 -0.000481457	 -0.927058	 -0.746991	 -0.000633388	 -0.911237	 1.642	 1.64198	 1.64198	 1.64192	 1.64198	 
0.52	 -0.781	 0	 -0.99	 -0.774246	 -3.28026e-005	 -0.974245	 -0.767399	 -0.000218926	 -0.958532	 -0.760504	 -0.000476245	 -0.942842	 -0.75371	 -0.000568758	 -0.927105	 -0.746996	 -0.000542425	 -0.911334	 1.63922	 1.63919	 1.63918	 1.63913	 1.6392	 
0.53	 -0.781	 0	 -0.99	 -0.774169	 -0.000101511	 -0.974301	 -0.767346	 -0.000222074	 -0.958599	 -0.760628	 -0.000431274	 -0.942853	 -0.753841	 -0.000572693	 -0.927135	 -0.746907	 -0.000585918	 -0.911482	 1.63615	 1.63612	 1.63612	 1.63608	 1.6361	 
0.54	 -0.781	 0	 -0.99	 -0.774092	 -0.000165277	 -0.97436	 -0.767414	 -0.000296133	 -0.95862	 -0.760746	 -0.000330224	 -0.942875	 -0.75388	 -0.000453079	 -0.927216	 -0.746967	 -0.000718399	 -0.91158	 1.63277	 1.63276	 1.6327	 1.63269	 1.63267	 
0.55	 -0.781	 0	 -0.99	 -0.774177	 -0.000227554	 -0.974351	 -0.767461	 -0.000293729	 -0.958656	 -0.760692	 -0.000295456	 -0.942983	 -0.753866	 -0.00046289	 -0.927336	 -0.747095	 -0.000742478	 -0.911667	 1.62881	 1.62876	 1.62874	 1.62866	 1.62865	 
0.56	 -0.781	 0	 -0.99	 -0.774365	 -0.000172081	 -0.974303	 -0.767475	 -0.000230987	 -0.958714	 -0.760616	 -0.000368085	 -0.943114	 -0.753937	 -0.000547637	 -0.927436	 -0.74724	 -0.000628794	 -0.911766	 1.62431	 1.62427	 1.6242	 1.62414	 1.62406	 
0.57	 -0.781	 0	 -0.99	 -0.774338	 -1.50771e-005	 -0.974349	 -0.7675	 -0.000244677	 -0.958776	 -0.760642	 -0.000484576	 -0.943212	 -0.753942	 -0.000545505	 -0.927579	 -0.747303	 -0.00056484	 -0.911919	 1.61928	 1.61922	 1.61918	 1.61907	 1.61908	 
0.58	 -0.781	 0	 -0.99	 -0.774206	 -1.3847e-005	 -0.974445	 -0.767566	 -0.000245632	 -0.958825	 -0.760855	 -0.000447456	 -0.943236	 -0.754061	 -0.000495659	 -0.927682	 -0.747344	 -0.000561057	 -0.912095	 1.61383	 1.61377	 1.61375	 1.61363	 1.61363	 
0.59	 -0.781	 0	 -0.99	 -0.774186	 -0.000194441	 -0.974494	 -0.767531	 -0.000222463	 -0.958918	 -0.760956	 -0.000301657	 -0.943309	 -0.754198	 -0.000484319	 -0.92778	 -0.747303	 -0.000611912	 -0.912309	 1.60834	 1.60831	 1.6083	 1.60822	 1.60828	 
0.6	 -0.781	 0	 -0.99	 -0.774284	 -0.000237625	 -0.97449	 -0.767571	 -0.00024467	 -0.958977	 -0.760937	 -0.00023026	 -0.94343	 -0.754246	 -0.000411156	 -0.927909	 -0.747438	 -0.00065424	 -0.912439	 1.60306	 1.60302	 1.60305	 1.60297	 1.60306	 
0.61	 -0.781	 0	 -0.99	 -0.774379	 -9.97003e-005	 -0.974482	 -0.767685	 -0.000253884	 -0.958996	 -0.760882	 -0.000309433	 -0.943556	 -0.754199	 -0.000383503	 -0.928065	 -0.747675	 -0.000593573	 -0.912506	 1.59826	 1.59825	 1.59829	 1.59825	 1.59832	 
0.62	 -0.781	 0	 -0.99	 -0.774417	 -1.90325e-005	 -0.974494	 -0.767685	 -0.000186323	 -0.959054	 -0.760884	 -0.000416145	 -0.943644	 -0.754247	 -0.000492263	 -0.928162	 -0.747727	 -0.000461284	 -0.912629	 1.59421	 1.59419	 1.59421	 1.59422	 1.59429	 
0.63	 -0.781	 0	 -0.99	 -0.774348	 -4.75447e-005	 -0.974549	 -0.767638	 -0.00016505	 -0.959123	 -0.761022	 -0.000400735	 -0.943657	 -0.754397	 -0.0005107	 -0.928195	 -0.747643	 -0.000446798	 -0.912787	 1.59077	 1.59075	 1.59079	 1.59077	 1.59083	 
0.64	 -0.781	 0	 -0.99	 -0.774217	 -0.000125297	 -0.974626	 -0.767665	 -0.000248996	 -0.959152	 -0.761148	 -0.000293714	 -0.943663	 -0.754425	 -0.000388228	 -0.928262	 -0.747628	 -0.000593059	 -0.912895	 1.58801	 1.58801	 1.588	 1.58803	 1.588	 
0.65	 -0.781	 0	 -0.99	 -0.774274	 -0.000209655	 -0.974618	 -0.767728	 -0.000264105	 -0.959158	 -0.761125	 -0.000220395	 -0.943723	 -0.754409	 -0.000357889	 -0.928336	 -0.747748	 -0.000654646	 -0.912928	 1.58569	 1.58566	 1.58566	 1.58563	 1.58564	 
0.66	 -0.781	 0	 -0.99	 -0.774474	 -0.000177308	 -0.974547	 -0.767722	 -0.000199275	 -0.95919	 -0.760987	 -0.000291568	 -0.943827	 -0.75442	 -0.000463263	 -0.928391	 -0.747855	 -0.000552606	 -0.912955	 1.58363	 1.58361	 1.58357	 1.58354	 1.58347	 
0.67	 -0.781	 0	 -0.99	 -0.774497	 -9.24655e-006	 -0.974549	 -0.767745	 -0.000192071	 -0.959207	 -0.760998	 -0.000423712	 -0.943864	 -0.754446	 -0.000487141	 -0.928435	 -0.74792	 -0.000459839	 -0.912995	 1.58179	 1.58174	 1.58173	 1.58165	 1.58165	 
0.68	 -0.781	 0	 -0.99	 -0.774313	 2.08276e-005	 -0.974641	 -0.76777	 -0.000228143	 -0.959223	 -0.761153	 -0.000429425	 -0.943836	 -0.754464	 -0.000445807	 -0.928479	 -0.74786	 -0.000498971	 -0.913086	 1.57994	 1.57991	 1.57989	 1.57978	 1.57977	 
0.69	 -0.781	 0	 -0.99	 -0.774251	 -0.000172392	 -0.974682	 -0.767735	 -0.000217976	 -0.959262	 -0.761258	 -0.000280119	 -0.943826	 -0.754569	 -0.000435864	 -0.928482	 -0.747791	 -0.000580975	 -0.913177	 1.57824	 1.5782	 1.5782	 1.57811	 1.57813	 
0.7	 -0.781	 0	 -0.99	 -0.774374	 -0.0002624	 -0.974641	 -0.767728	 -0.000220971	 -0.959288	 -0.761193	 -0.000201126	 -0.943888	 -0.754608	 -0.000409518	 -0.928511	 -0.747867	 -0.000627427	 -0.913202	 1.57664	 1.57659	 1.57661	 1.57649	 1.5766	 
0.71	 -0.781	 0	 -0.99	 -0.774477	 -0.000103469	 -0.974606	 -0.767815	 -0.000247739	 -0.959271	 -0.761086	 -0.000309324	 -0.943966	 -0.754512	 -0.000387979	 -0.928594	 -0.748056	 -0.000580668	 -0.913172	 1.57512	 1.5751	 1.57511	 1.57504	 1.57511	 
0.72	 -0.781	 0	 -0.99	 -0.77447	 1.84044e-005	 -0.974617	 -0.76784	 -0.000206865	 -0.959279	 -0.76109	 -0.000437119	 -0.943993	 -0.754491	 -0.00047055	 -0.92864	 -0.748082	 -0.000464502	 -0.913206	 1.57389	 1.57385	 1.57389	 1.57383	 1.57394	 
0.73	 -0.781	 0	 -0.99	 -0.774396	 -5.50661e-005	 -0.974657	 -0.767781	 -0.000161607	 -0.95932	 -0.76124	 -0.000399433	 -0.943952	 -0.754656	 -0.000517457	 -0.928602	 -0.747958	 -0.000443655	 -0.913299	 1.57269	 1.57267	 1.5727	 1.57264	 1.57275	 
0.74	 -0.781	 0	 -0.99	 -0.774292	 -0.000169132	 -0.97471	 -0.767758	 -0.00023324	 -0.959344	 -0.761327	 -0.000272181	 -0.943935	 -0.754694	 -0.000411162	 -0.928612	 -0.747895	 -0.000597445	 -0.913362	 1.57176	 1.57174	 1.57176	 1.57177	 1.5718	 
0.75	 -0.781	 0	 -0.99	 -0.774328	 -0.000199158	 -0.9747	 -0.767826	 -0.000283507	 -0.959327	 -0.761256	 -0.000222374	 -0.943983	 -0.754598	 -0.000340441	 -0.928677	 -0.748019	 -0.000682099	 -0.91334	 1.57093	 1.57091	 1.57091	 1.57088	 1.57096	 
0.76	 -0.781	 0	 -0.99	 -0.774518	 -0.000138153	 -0.974624	 -0.767851	 -0.000206131	 -0.959326	 -0.761131	 -0.000308873	 -0.944052	 -0.754596	 -0.000446325	 -0.928699	 -0.748161	 -0.00054276	 -0.913303	 1.5702	 1.57019	 1.57017	 1.57017	 1.57012	 
0.77	 -0.781	 0	 -0.99	 -0.77455	 -1.84949e-005	 -0.974613	 -0.767816	 -0.000163273	 -0.959349	 -0.761132	 -0.000433518	 -0.944065	 -0.754646	 -0.000525937	 -0.928694	 -0.74813	 -0.000422152	 -0.913336	 1.56973	 1.5697	 1.56968	 1.56964	 1.56965	 
0.78	 -0.781	 0	 -0.99	 -0.774347	 5.21171e-006	 -0.974703	 -0.76783	 -0.00022206	 -0.95935	 -0.761305	 -0.000410633	 -0.944	 -0.754677	 -0.000436191	 -0.928693	 -0.748047	 -0.000489111	 -0.913387	 1.56924	 1.56922	 1.56919	 1.56912	 1.56906	 
0.79	 -0.781	 0	 -0.99	 -0.774245	 -0.000168065	 -0.97475	 -0.76782	 -0.000251085	 -0.959358	 -0.761377	 -0.000257555	 -0.943973	 -0.754689	 -0.000377819	 -0.928694	 -0.747992	 -0.000612427	 -0.913421	 1.56907	 1.56902	 1.569	 1.56894	 1.56891	 
0.8	 -0.781	 0	 -0.99	 -0.77443	 -0.000272865	 -0.974672	 -0.767817	 -0.000209419	 -0.959361	 -0.761281	 -0.00018629	 -0.944016	 -0.754735	 -0.000405135	 -0.928679	 -0.74808	 -0.000609623	 -0.913387	 1.56892	 1.56888	 1.56887	 1.56874	 1.56878	 
0.81	 -0.781	 0	 -0.99	 -0.774558	 -0.000104204	 -0.974616	 -0.767839	 -0.000215138	 -0.95935	 -0.76112	 -0.000327711	 -0.944086	 -0.754626	 -0.000430726	 -0.928724	 -0.748174	 -0.00053009	 -0.913345	 1.56894	 1.56889	 1.5689	 1.56879	 1.56879	 
0.82	 -0.781	 0	 -0.99	 -0.774479	 6.58176e-005	 -0.974647	 -0.767899	 -0.000213934	 -0.959322	 -0.761189	 -0.000452495	 -0.944053	 -0.7546	 -0.000440869	 -0.928731	 -0.748203	 -0.000443967	 -0.913326	 1.56914	 1.5691	 1.56911	 1.56899	 1.56913	 
0.83	 -0.781	 0	 -0.99	 -0.774347	 -5.23061e-005	 -0.974703	 -0.767836	 -0.000179623	 -0.959345	 -0.761342	 -0.00037935	 -0.943981	 -0.754722	 -0.000475885	 -0.92867	 -0.748054	 -0.000460198	 -0.913379	 1.56933	 1.56929	 1.56933	 1.56922	 1.5693	 
